Timestamp,PV_Power,EV_Power,Battery_Power,V_DC,EV_Voltage,EV_SoC,Demand_Response,V2G,Vg_RMS,Ig_RMS,Frequency,THD,Power_Factor,Active_Power,Reactive_Power
2025-03-23 11:47:10.343,2002.3734464449826,-3991.4761978883366,-1.3235664280879642,80.23028174554399,58.64844843091755,0.0036400491989905504,On,On,154.97036348298877,9.019364232795787,50.00874167426982,2.9671838603935243,0.9886570567470826,1378.3599540745354,197.6324999923409
2025-03-23 11:47:10.434,2001.8008163455168,-4002.3043485919593,-1.3448853529333085,80.18053511158323,58.61622222370772,0.007139386604031961,On,On,155.23931214609735,8.942401385819148,49.999658640478465,3.034096075662607,0.9911064589403317,1361.1978506911005,205.98251343120526
2025-03-23 11:47:10.551,2002.5004052202603,-3998.6221303815028,0.02292444350944578,80.10006309761731,58.62656391351626,0.0017316628812016589,On,On,155.4930195871733,8.965512557588518,49.990997115631046,2.9500836907615384,0.9886996802801481,1398.6065490760598,204.79681721747068
2025-03-23 11:47:10.644,1999.0987621378213,-3999.663039419238,0.22019126889415563,80.2877983762893,58.63279688377185,0.008390674684160096,On,On,154.80107160272541,9.019522835888148,50.00600363437106,2.982969421274567,0.98917295986876,1385.6269746875196,196.01713093290172
2025-03-23 11:47:10.726,1998.8759631047865,-4004.73504618696,-0.6252132100227241,80.15131284054992,58.68222662862933,0.007836628292819363,On,On,155.30295992049548,9.030644669502268,50.00093071493378,2.9537207775925367,0.9902500362739629,1381.7474496841915,206.07596602266176
2025-03-23 11:47:10.840,2004.1922105122812,-4003.079612412018,-1.311465677266202,80.10508218411704,58.70805992875437,0.008401961583047193,On,On,155.2034345352911,8.902833975652412,50.0082403528497,2.956802884240733,0.9928614596466935,1365.2065189516545,200.97470726093272
2025-03-23 11:47:10.927,1995.3258876618354,-4008.1355914224814,1.5971063229020959,80.21920707132075,58.70775653994471,0.0037510846052655035,On,On,154.59596362728772,9.030213413417165,50.00916427848622,2.9775661968750304,0.987660992873211,1396.5541916063573,195.11366892874724
2025-03-23 11:47:11.028,2003.3643845894094,-4009.357530208992,-0.8564739940113886,80.28905445451277,58.653768222233104,0.00865491370592661,On,On,154.58928527972313,8.997926101291464,49.99984438055936,3.0316587348131594,0.9912728307278436,1390.3332563118286,187.30219606827964
2025-03-23 11:47:11.132,2003.7443684256634,-4008.334749885459,1.6910341986017143,80.27728433057754,58.70544648702574,0.006348375934195124,On,On,154.66770913970728,8.932522097692065,49.99828600918979,3.0369033562852836,0.9882277995382563,1372.7666231228254,199.82967164615616
2025-03-23 11:47:11.241,2004.3282582645525,-3997.477680652654,1.7139824485210098,80.18815456778502,58.63147965636052,0.0032452158153463764,On,On,154.9933275527234,9.042353801306268,49.99884930672377,3.0304449115195657,0.9870498065467128,1400.8514490292139,206.05826980154112
2025-03-23 11:47:11.341,2000.1872138003394,-3996.878928267517,1.692409334143215,80.17984308676316,58.70495973101944,0.002251901635928788,On,On,154.5417984205223,9.037277599656441,49.999861850784356,2.978911993438132,0.9934131164110656,1364.2802294851272,206.55622701509537
2025-03-23 11:47:11.440,1998.8230699008536,-4007.797846986317,0.7803553508634966,80.1253136517958,58.65476834862509,0.003166563876126869,On,On,155.399223220522,8.909050254199162,50.00791705943624,3.0033601656066256,0.9925220577003495,1363.982886553686,199.2708552538764
2025-03-23 11:47:11.533,1996.0853286249012,-3997.7218511495826,0.9995726759902666,80.12341179565651,58.659115702466195,0.002067687584105041,On,On,155.38722977888852,8.9652790280617,49.99480886014369,2.9857751555936036,0.990676134704046,1369.4137661731438,194.5566285689526
2025-03-23 11:47:11.641,2002.8694924153854,-4000.8659836416823,1.6186057851300362,80.21545220162768,58.6601216705095,0.003750825084278472,On,On,155.3163753072575,8.901545668507715,49.99098411617225,3.0314398553504422,0.9934039437260977,1394.4341996327153,201.32381200056787
2025-03-23 11:47:11.734,2002.0404894076562,-4002.1640753599218,0.19574318855542128,80.0985744117581,58.6969151503955,0.0031214112194914824,On,On,154.6262703215645,8.987227058957798,49.99258056067047,2.9807941212475257,0.9855641657335212,1380.281935719852,187.17766189996283
2025-03-23 11:47:11.848,2000.4352866158893,-3998.618615718552,1.1671498927545834,80.19287230190137,58.70179831264362,0.0036229873448525474,On,On,155.00420103990618,8.95001770146615,49.99890254955117,3.000514973060058,0.9909140418600136,1362.0099447582547,189.19786475466
2025-03-23 11:47:11.933,1995.7551978464257,-4001.037617959097,-0.5284800336410562,80.23583922089449,58.65106302141069,0.007140663562949197,On,On,155.12643777548246,9.020111168045982,49.9928131960577,2.9772425593057803,0.9864325937437071,1396.1814202005492,201.14069784627299
2025-03-23 11:47:12.033,1998.097285724416,-4002.7204281732165,1.5468753874504824,80.11037012977788,58.66155928777584,0.0058435604437111,On,On,154.7357891097564,9.087896427175265,49.99478562788537,2.9987026088706656,0.9855125716930616,1398.137833817188,195.15941934734172
