Timestamp,PV_Power,EV_Power,Battery_Power,V_DC,EV_Voltage,EV_SoC,Demand_Response,V2G,Vg_RMS,Ig_RMS,Frequency,THD,Power_Factor,Active_Power,Reactive_Power
2025-03-23 11:45:28.948,2004.6723094072229,-4000.391594598925,-1.0289066242519436,80.11086681259275,58.64879790452198,0.009275916735521085,On,On,0.24003782732525747,0.09603412544216836,0.009728997469067963,0.023633701273719165,0.0028179149946656367,9.504752751343585,-9.931178847802347
2025-03-23 11:45:29.036,2003.32113890593,-4000.4005309630015,0.3853672326697124,80.23518669925758,58.67569029780453,0.007753682117365937,On,On,-0.274019324324015,0.02350738511853645,0.009596046367524149,-0.006012976876421314,0.004615505974636071,-9.257805402177933,2.221556249728531
2025-03-23 11:45:29.137,2003.3169433155492,-3996.365476309079,-0.14179097784882,80.10049718949178,58.70428451880701,0.009821634368266607,On,On,0.42599717269614024,0.06778087633316623,-0.004828123240933402,-0.016644836347223295,0.0033520348319867185,-1.1652622050074548,9.398643543304544
2025-03-23 11:45:29.226,1997.9293911126883,-4001.557089106813,-1.4094253208921903,80.09034695016217,58.63896450364646,0.007050376691864002,On,On,0.09472882709326147,-0.016659017552576857,0.008032612520810304,0.002008656646093898,-0.003274620682936006,0.8611123792503541,1.8233301371184716
2025-03-23 11:45:29.341,1998.5094670721544,-4009.7901821948244,1.5063944885176728,80.24815147336832,58.614859612046246,0.004552734600880485,On,On,-0.18886726476639348,0.04460575339819248,-0.007935703021810007,-0.0473247506537673,-4.6700211826455895e-05,6.401470527863641,-8.738985780678588
2025-03-23 11:45:29.426,1999.1808250024385,-3998.40112743116,-1.2081424149727624,80.12511167422919,58.6500457302054,0.004633143961436842,On,On,0.19130928630576383,-0.02144002815652815,-0.00542816234417447,0.0035190446434272826,-0.0033405700950940665,9.391284676068285,5.896190376315108
2025-03-23 11:45:29.536,1997.002126789298,-3998.499833594001,0.885631366277376,80.16949289331934,58.626596891156176,0.0023978138574203976,On,On,-0.36702787799341463,0.0031893255816504845,0.002784920680472645,0.0042003606477408195,-0.004101207534500324,6.853143510701159,7.743244322715405
2025-03-23 11:45:29.640,1996.092973223688,-4002.669081997904,0.90335688772107,80.18636475256329,58.705338031763645,0.00419288849152181,On,On,0.12272349292273099,0.017820745537802704,-0.00643393103235123,-0.013618287571933098,-0.0010658628492476027,-5.874506436301402,8.75903530273932
2025-03-23 11:45:29.725,1999.7918388434127,-4000.37200462239,1.3109685955830597,80.22756514055615,58.6581511911046,0.0035452158340470107,On,On,-0.2142414856492586,-0.07023904404305847,-0.009351529418281695,-0.004099352836542426,0.0044758294486647405,10.50047889663712,-6.902984984332319
2025-03-23 11:45:29.840,2001.206557373787,-3996.802598464385,-1.0161600559806492,80.27233529763159,58.61347262445004,0.00930513264304181,On,On,-0.46637974402784943,0.08127432252797032,-0.004567028939913398,0.04231283588703548,0.0029385914918852165,19.758580291458102,8.925222655714077
2025-03-23 11:45:29.948,1996.9722568891555,-4007.381243837739,-1.2303683766399125,80.17898435997822,58.634502782789426,0.006545277923376479,On,On,-0.008129235993820538,0.07716983240041311,-0.0010590831055446847,0.0035097821321373596,-0.002832325042145407,18.85109903147849,6.5484553036514725
