Timestamp,PV_Power,EV_Power,Battery_Power,V_DC,EV_Voltage,EV_SoC,Demand_Response,V2G,Vg_RMS,Ig_RMS,Frequency,THD,Power_Factor,Active_Power,Reactive_Power
2025-03-22 23:57:51.104,2002.8219918579648,-3997.9022991951038,0.3555602856763458,80.22500020671872,58.70779574720319,0.007604429112523915,On,On,155.29610165997397,8.994478813274348,50.00945355435043,2.973169545586052,0.9866145473568908,1389.469520408697,187.49064436383077
2025-03-22 23:57:51.419,1996.8399682905804,-3993.190316539847,-1.1448601884054348,80.25050622415057,58.65210698875168,0.006388091865394006,On,On,154.72171512523326,8.957082065251441,49.99104685244392,3.005956950567625,0.9907679348424195,1383.7975288233843,197.14304049573278
2025-03-22 23:57:51.704,2004.539570954312,-4002.1368601240724,-0.7072055641032353,80.26635353317369,58.68930807099996,0.00459149631468305,On,On,154.9938267318143,8.954968554019816,49.99283406926997,3.0197103656220525,0.9892035223540312,1370.821296124761,197.93364467038643
2025-03-22 23:57:52.006,1995.9317464481048,-3994.361282064809,0.94707466376444,80.12517088901183,58.67937834901308,0.007674093709525652,On,On,154.9767091279297,8.976725608016352,49.99008125538131,2.9934126225386763,0.988944910562829,1368.4115906789234,190.81744741611666
2025-03-22 23:57:52.296,1997.0696101976084,-3995.699114926377,0.44805509598420334,80.21464249326043,58.6964840626631,0.008585714169046268,On,On,155.16139756498094,9.036258477625095,50.003335110496025,3.0193134696711197,0.9894621794139871,1370.9390253801541,203.9732109945811
2025-03-22 23:57:52.597,2003.0871003186767,-4004.3227514726923,0.14492527032656488,80.18433170200183,58.6969814955685,0.007077292685819025,On,On,154.8637445235471,9.095316432721093,50.00952149118745,2.995550039930913,0.9875513950789333,1382.5766973822288,199.68594787968217
2025-03-22 23:57:52.904,2003.0527155576967,-4004.6214868792376,-1.080134130406555,80.12137473511373,58.67806380983502,0.0002393046823088385,On,On,154.95227354781986,8.937343554261854,49.9996349725414,3.0438403906841827,0.9883773848713813,1367.951188610952,194.81414360154582
2025-03-22 23:57:53.199,1998.243489738841,-3996.624381122124,0.9761643322435938,80.11157763039705,58.661762653452,0.003559615190933663,On,On,154.94829169028424,9.049845025002353,50.00321824613101,2.9581975094866735,0.9868920262945027,1383.2741445751972,197.68565173667633
2025-03-22 23:57:53.514,1995.2136230878218,-3999.0792314119467,-0.9269313453428301,80.22236270568908,58.62813780104938,0.008822319360660328,On,On,155.3500454745875,9.035138449141707,49.991417709400785,3.0284565837326904,0.9905750842972914,1385.0173198811506,188.645822429201
2025-03-22 23:57:53.797,1996.2295906032211,-3994.471304209018,1.9465323033222566,80.28456757804692,58.62905148877235,0.003633998483299441,On,On,155.2050955955086,8.959106095528048,50.00138761765983,3.0287004143479863,0.9895989173636497,1394.1949633687377,196.276067797064
2025-03-22 23:57:54.115,1996.1998133646555,-3997.008703014368,-0.6805870743476028,80.2358670067972,58.634100824831194,0.005624346183424179,On,On,154.9851177652955,8.963095966133217,49.99786106114756,2.9846691303836765,0.9895409197385715,1381.4918096233691,204.24070661188722
2025-03-22 23:57:54.418,2003.5742937371695,-4001.78367491301,1.1648737719795523,80.24606281251889,58.705541247482174,0.003698709838096711,On,On,154.64258937678,9.048471396653921,49.99236052024923,2.9779511192378667,0.992039842410003,1391.9673863611677,190.09075861049263
2025-03-22 23:57:54.706,1997.8189761111432,-3999.6705784469864,-1.3949554717258543,80.23483439932785,58.635143081717615,3.47135483014227e-05,On,On,155.31692596571312,8.954492334094551,50.00461424713255,2.992465003095972,0.9929458135385635,1389.1736477468573,201.36484657950388
2025-03-22 23:57:55.014,2001.9565636817458,-3993.26906908245,-1.259915119820017,80.20412278218633,58.70206592204442,0.004434297758134815,On,On,154.84942643296426,8.940770374729162,49.99890796451445,2.9951467390032827,0.9877871168363666,1378.3246281430133,201.8486985760291
2025-03-22 23:57:55.311,2004.8464425995815,-4009.424244461397,0.9621892178358538,80.25908756429736,58.6640871892316,0.0013083283925205637,On,On,155.11046730558127,8.977281858959705,49.99248885404691,2.9720045391275463,0.9939027196165066,1397.002564060384,187.7798030732971
2025-03-22 23:57:55.619,2002.9670214512735,-3997.3674360903774,0.5513495941141162,80.25399145191314,58.69344806356378,0.008697850909815279,On,On,155.01506046488612,9.074567129484574,49.994263370328206,2.9623327433817415,0.9908832304920112,1391.867286446627,202.28114556431134
2025-03-22 23:57:55.920,2002.7462079191948,-4005.0005772660406,0.9234197383823566,80.19287701695406,58.66574541518833,0.006853711936155791,On,On,155.00652117647516,8.947248797588527,49.994454965572935,3.0306729968210164,0.9894448640756638,1364.9759833011587,196.01036123325747
2025-03-22 23:57:56.205,1995.1359120251307,-3993.831412760745,0.43649958596024296,80.10784753130942,58.638684876243666,0.008458788918680125,On,On,154.94829545834864,8.943261175982196,50.004441586444464,3.003117865433465,0.9909740191599836,1400.1657792108322,203.53486769337334
2025-03-22 23:57:56.498,2001.7630471647208,-4008.3782497828606,-1.7669168949522156,80.17581526766986,58.63649650865208,0.001948967191851163,On,On,19.777426211324894,-0.038878206684077043,0.0071028683759809755,-0.03263589266348252,-0.00045707154457026375,-1.3513828038276756,3.7340686321371592
